appName,entitlement,entitlementValue,account
EmailSystem,HasEmail,TRUE,532
EmailSystem,HasEmail,TRUE,538
EmailSystem,HasEmail,TRUE,540
EmailSystem,HasEmail,TRUE,543
EmailSystem,HasEmail,TRUE,545
EmailSystem,HasEmail,TRUE,547
EmailSystem,HasEmail,TRUE,550
EmailSystem,HasEmail,TRUE,551
EmailSystem,HasEmail,TRUE,553
EmailSystem,HasEmail,TRUE,557
EmailSystem,HasEmail,TRUE,559
EmailSystem,HasEmail,TRUE,560
EmailSystem,HasEmail,TRUE,564
EmailSystem,HasEmail,TRUE,566
EmailSystem,HasEmail,TRUE,567
EmailSystem,HasEmail,TRUE,570
EmailSystem,HasEmail,TRUE,571
EmailSystem,HasEmail,TRUE,574
EmailSystem,HasEmail,TRUE,576
EmailSystem,HasEmail,TRUE,577
EmailSystem,HasEmail,TRUE,579
EmailSystem,HasEmail,TRUE,580
EmailSystem,HasEmail,TRUE,582
EmailSystem,HasEmail,TRUE,586
EmailSystem,HasEmail,TRUE,590
EmailSystem,HasEmail,TRUE,591
EmailSystem,HasEmail,TRUE,596
EmailSystem,HasEmail,TRUE,601
EmailSystem,HasEmail,TRUE,602
EmailSystem,HasEmail,TRUE,603
EmailSystem,HasEmail,TRUE,604
EmailSystem,HasEmail,TRUE,606
EmailSystem,HasEmail,TRUE,611
EmailSystem,HasEmail,TRUE,616
EmailSystem,HasEmail,TRUE,618
EmailSystem,HasEmail,TRUE,619
EmailSystem,HasEmail,TRUE,620
EmailSystem,HasEmail,TRUE,621
EmailSystem,HasEmail,TRUE,625
EmailSystem,HasEmail,TRUE,628
EmailSystem,HasEmail,TRUE,630
EmailSystem,HasEmail,TRUE,633
EmailSystem,HasEmail,TRUE,634
EmailSystem,HasEmail,TRUE,635
EmailSystem,HasEmail,TRUE,636
EmailSystem,HasEmail,TRUE,639
EmailSystem,HasEmail,TRUE,640
EmailSystem,HasEmail,TRUE,641
EmailSystem,HasEmail,TRUE,643
EmailSystem,HasEmail,TRUE,645
EmailSystem,HasEmail,TRUE,657
EmailSystem,HasEmail,TRUE,660
EmailSystem,HasEmail,TRUE,666
EmailSystem,HasEmail,TRUE,669
EmailSystem,HasEmail,TRUE,676
EmailSystem,HasEmail,TRUE,677
EmailSystem,HasEmail,TRUE,683
EmailSystem,HasEmail,TRUE,684
EmailSystem,HasEmail,TRUE,686
EmailSystem,HasEmail,TRUE,688
EmailSystem,HasEmail,TRUE,692
EmailSystem,HasEmail,TRUE,697
EmailSystem,HasEmail,TRUE,698
EmailSystem,HasEmail,TRUE,700
EmailSystem,HasEmail,TRUE,702
EmailSystem,HasEmail,TRUE,704
EmailSystem,HasEmail,TRUE,709
EmailSystem,HasEmail,TRUE,711
EmailSystem,HasEmail,TRUE,714
EmailSystem,HasEmail,TRUE,716
EmailSystem,HasEmail,TRUE,717
EmailSystem,HasEmail,TRUE,718
EmailSystem,HasEmail,TRUE,721
EmailSystem,HasEmail,TRUE,722
EmailSystem,HasEmail,TRUE,726
EmailSystem,HasEmail,TRUE,728
EmailSystem,HasEmail,TRUE,729
EmailSystem,HasEmail,TRUE,731
EmailSystem,HasEmail,TRUE,732
EmailSystem,HasEmail,TRUE,734
EmailSystem,HasEmail,TRUE,735
EmailSystem,HasEmail,TRUE,744
EmailSystem,HasEmail,TRUE,748
EmailSystem,HasEmail,TRUE,757
EmailSystem,HasEmail,TRUE,759
EmailSystem,HasEmail,TRUE,762
EmailSystem,HasEmail,TRUE,763
EmailSystem,HasEmail,TRUE,764
EmailSystem,HasEmail,TRUE,774
EmailSystem,HasEmail,TRUE,781
EmailSystem,HasEmail,TRUE,784
EmailSystem,HasEmail,TRUE,785
EmailSystem,HasEmail,TRUE,788
EmailSystem,HasEmail,TRUE,790
EmailSystem,HasEmail,TRUE,793
EmailSystem,HasEmail,TRUE,795
EmailSystem,HasEmail,TRUE,808
EmailSystem,HasEmail,TRUE,809
EmailSystem,HasEmail,TRUE,818
EmailSystem,HasEmail,TRUE,820
EmailSystem,HasEmail,TRUE,821
EmailSystem,HasEmail,TRUE,831
EmailSystem,HasEmail,TRUE,832
EmailSystem,HasEmail,TRUE,834
EmailSystem,HasEmail,TRUE,838
EmailSystem,HasEmail,TRUE,842
EmailSystem,HasEmail,TRUE,843
EmailSystem,HasEmail,TRUE,847
EmailSystem,HasEmail,TRUE,848
EmailSystem,HasEmail,TRUE,849
EmailSystem,HasEmail,TRUE,853
EmailSystem,HasEmail,TRUE,854
EmailSystem,HasEmail,TRUE,858
EmailSystem,HasEmail,TRUE,859
EmailSystem,HasEmail,TRUE,860
EmailSystem,HasEmail,TRUE,861
EmailSystem,HasEmail,TRUE,864
EmailSystem,HasEmail,TRUE,865
EmailSystem,HasEmail,TRUE,867
EmailSystem,HasEmail,TRUE,872
EmailSystem,HasEmail,TRUE,873
EmailSystem,HasEmail,TRUE,874
EmailSystem,HasEmail,TRUE,877
EmailSystem,HasEmail,TRUE,879
EmailSystem,HasEmail,TRUE,887
EmailSystem,HasEmail,TRUE,888
EmailSystem,HasEmail,TRUE,890
EmailSystem,HasEmail,TRUE,891
EmailSystem,HasEmail,TRUE,893
EmailSystem,HasEmail,TRUE,894
EmailSystem,HasEmail,TRUE,896
EmailSystem,HasEmail,TRUE,900
EmailSystem,HasEmail,TRUE,904
EmailSystem,HasEmail,TRUE,907
EmailSystem,HasEmail,TRUE,911
EmailSystem,HasEmail,TRUE,913
EmailSystem,HasEmail,TRUE,917
EmailSystem,HasEmail,TRUE,935
EmailSystem,HasEmail,TRUE,938
EmailSystem,HasEmail,TRUE,939
EmailSystem,HasEmail,TRUE,941
EmailSystem,HasEmail,TRUE,943
EmailSystem,HasEmail,TRUE,946
EmailSystem,HasEmail,TRUE,954
EmailSystem,HasEmail,TRUE,956
EmailSystem,HasEmail,TRUE,959
EmailSystem,HasEmail,TRUE,962
EmailSystem,HasEmail,TRUE,965
EmailSystem,HasEmail,TRUE,966
EmailSystem,HasEmail,TRUE,977
EmailSystem,HasEmail,TRUE,978
EmailSystem,HasEmail,TRUE,980
EmailSystem,HasEmail,TRUE,986
EmailSystem,HasEmail,TRUE,987
EmailSystem,HasEmail,TRUE,988
EmailSystem,HasEmail,TRUE,990
EmailSystem,HasEmail,TRUE,991
EmailSystem,HasEmail,TRUE,995
EmailSystem,HasEmail,TRUE,998
EmailSystem,HasEmail,TRUE,1002
EmailSystem,HasEmail,TRUE,1005
EmailSystem,HasEmail,TRUE,1011
EmailSystem,HasEmail,TRUE,1025
EmailSystem,HasEmail,TRUE,1027
EmailSystem,HasEmail,TRUE,1030
EmailSystem,HasEmail,TRUE,1031
EmailSystem,HasEmail,TRUE,1034
EmailSystem,HasEmail,TRUE,1036
EmailSystem,HasEmail,TRUE,1038
EmailSystem,HasEmail,TRUE,1040
EmailSystem,HasEmail,TRUE,1043
EmailSystem,HasEmail,TRUE,1045
EmailSystem,HasEmail,TRUE,1051
EmailSystem,HasEmail,TRUE,1052
EmailSystem,HasEmail,TRUE,1055
EmailSystem,HasEmail,TRUE,1058
EmailSystem,HasEmail,TRUE,1060
